gpsSpeed,gpsCourse,gpsAccuracyVert,gpsAccuracyHor,inOut
9.16,28.85030937,3,10,0
9.16,28.85030937,3,10,0
9.04,28.85030937,4,10,0
9.04,28.85030937,4,10,0
8.86,28.85030937,3,10,0
8.86,28.85030937,3,10,0
8.88,28.85030937,4,10,0
8.88,28.85030937,4,10,0
8.38,28.85030937,3,10,0
8.38,28.85030937,3,10,0
8,29.14807129,4,10,0
8,29.14807129,4,10,0
8.69,29.14807129,3,10,0
8.69,29.14807129,3,10,0
8.9,326.309967,4,10,0
8.9,326.309967,4,10,0
8.91,326.309967,3,10,0
8.91,326.309967,3,10,0
8.43,326.309967,4,10,0
8.43,326.309967,4,10,0
10.1,326.3883057,3,10,0
10.1,326.3883057,3,10,0
11.11,326.3883057,4,10,0
11.11,326.3883057,4,10,0
11.71,326.3883057,3,10,0
11.71,326.3883057,3,10,0
12.02,326.3883057,4,10,0
12.02,326.3883057,4,10,0
11.87,326.3883057,3,10,0
11.87,326.3883057,3,10,0
11.67,326.3883057,4,10,0
11.67,326.3883057,4,10,0
11.76,326.3883057,3,10,0
11.76,326.3883057,3,10,0
12.23,326.3883057,4,10,0
12.23,326.3883057,4,10,0
12.03,326.3883057,3,10,0
12.03,326.3883057,3,10,0
11.9,326.3883057,4,10,0
11.9,326.3883057,4,10,0
12.16,326.3883057,3,10,0
12.16,326.3883057,3,10,0
12.36,326.3883057,4,10,0
12.36,326.3883057,4,10,0
12.35,326.3883057,3,10,0
12.35,326.3883057,3,10,0
12.08,326.3883057,4,10,0
12.08,326.3883057,4,10,0
11.41,326.3883057,3,10,0
11.41,326.3883057,3,10,0
11.55,326.3883057,4,10,0
11.55,326.3883057,4,10,0
11.7,326.6772156,3,10,0
11.7,326.6772156,3,10,0
10.84,326.6772156,4,10,0
10.84,326.6772156,4,10,0
10.52,326.6772156,3,10,0
10.52,326.6772156,3,10,0
10.08,326.6772156,4,10,0
10.08,326.6772156,4,10,0
9.93,326.6772156,3,10,0
9.93,326.6772156,3,10,0
8.65,326.6772156,4,10,0
8.65,326.6772156,4,10,0
7.1,326.6772156,6,10,0
7.1,326.6772156,6,10,0
4.96,326.6772156,6,10,0
4.96,326.6772156,6,10,0
2.96,326.6772156,6,10,0
2.96,326.6772156,6,10,0
0.51,7.3828125,6,10,0
0.51,7.3828125,6,10,0
0.39,40.78125,6,10,0
0.39,40.78125,6,10,0
0,326.6772156,6,10,0
0,326.6772156,6,10,0
0.16,358.2421875,6,10,0
0.16,358.2421875,6,10,0
0,40.078125,6,10,0
0,40.078125,6,10,0
0.21,17.9296875,6,10,0
0.21,17.9296875,6,10,0
0.21,4.921875,6,10,0
0.21,4.921875,6,10,0
0.34,56.25,6,10,0
0.34,56.25,6,10,0
0,31.9921875,6,10,0
0,31.9921875,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0,205.3125,6,10,0
0.92,15.46875,6,10,0
0.92,15.46875,6,10,0
0.81,28.96766281,6,10,0
0.81,28.96766281,6,10,0
2.41,356.1328125,6,10,0
2.41,356.1328125,6,10,0
3.95,326.6772156,6,10,0
3.95,326.6772156,6,10,0
3.16,327.875,6,10,0
3.16,327.875,6,10,0
2.12,327.875,6,10,0
2.12,327.875,6,10,0
1.24,327.875,6,10,0
1.24,327.875,6,10,0
0.54,327.875,6,10,0
0.54,327.875,6,10,0
0.22,327.875,6,10,0
0.22,327.875,6,10,0
1.58,327.875,6,10,0
1.58,327.875,6,10,0
1.74,327.875,6,10,0
1.74,327.875,6,10,0
1.91,281.953125,6,10,0
1.91,281.953125,6,10,0
2.65,265.078125,6,10,0
2.65,265.078125,6,10,0
3.67,247.1484375,6,10,0
3.67,247.1484375,6,10,0
6.19,207.9320221,6,10,0
6.19,207.9320221,6,10,0
8.22,207.9320221,6,10,0
8.22,207.9320221,6,10,0
8.03,207.9320221,4,10,0
8.03,207.9320221,4,10,0
6.06,207.9320221,3,10,0
6.06,207.9320221,3,10,0
5.36,207.9320221,4,10,0
5.36,207.9320221,4,10,0
3.16,207.9320221,3,10,0
3.16,207.9320221,3,10,0
1.74,207.9320221,4,10,0
1.74,207.9320221,4,10,0
0,207.9320221,3,10,0
0,207.9320221,3,10,0
0,207.9320221,4,10,0
0,207.9320221,4,10,0
0,207.9320221,3,10,0
0,207.9320221,3,10,0
0,207.9320221,4,10,0
0,207.9320221,4,10,0
0,207.9320221,3,10,0
0,207.9320221,3,10,0
0,207.9320221,4,10,0
0,207.9320221,4,10,0
0,207.9320221,3,10,0
0,207.9320221,3,10,0
0,207.9320221,4,10,0
0,207.9320221,4,10,0
0,207.9320221,3,10,0
0,207.9320221,3,10,0
0,207.9320221,4,10,0
0,207.9320221,4,10,0
0,207.9320221,3,10,0
0,207.9320221,3,10,0
0,207.9320221,4,10,0
0,207.9320221,4,10,0
0,207.9320221,3,10,0
0,207.9320221,3,10,0
0,207.9320221,4,10,0
0,207.9320221,4,10,0
0,207.9320221,3,10,0
0,207.9320221,3,10,0
0,207.9320221,4,10,0
0,207.9320221,4,10,0
0,207.9320221,3,10,0
0,207.9320221,3,10,0
0,207.9320221,4,10,0
0,207.9320221,4,10,0
0,207.9320221,3,10,0
0,207.9320221,3,10,0
0,207.9320221,4,10,0
0,207.9320221,4,10,0
2.32,207.9320221,3,10,0
2.32,207.9320221,3,10,0
3.06,207.9320221,4,10,0
3.06,207.9320221,4,10,0
5.18,207.9320221,3,10,0
5.18,207.9320221,3,10,0
7.04,214.1015625,4,10,0
7.04,214.1015625,4,10,0
8.39,208.3448029,3,10,0
8.39,208.3448029,3,10,0
8.83,208.3448029,4,10,0
8.83,208.3448029,4,10,0
11.4,208.3448029,3,10,0
11.4,208.3448029,3,10,0
12.23,208.3448029,4,10,0
12.23,208.3448029,4,10,0
13.61,208.3448029,3,10,0
13.61,208.3448029,3,10,0
14.1,208.3448029,4,10,0
14.1,208.3448029,4,10,0
13.38,208.3448029,3,10,0
13.38,208.3448029,3,10,0
12.71,208.3448029,3,10,0
12.71,208.3448029,3,10,0
12.29,208.3448029,3,10,0
12.29,208.3448029,3,10,0
11.48,208.3448029,3,10,0
11.48,208.3448029,3,10,0
10.85,208.3448029,3,10,0
10.85,208.3448029,3,10,0
10.43,208.3448029,3,10,0
10.43,208.3448029,3,10,0
11.2,208.3448029,4,10,0
11.2,208.3448029,4,10,0
11.91,208.3448029,3,10,0
11.91,208.3448029,3,10,0
12.59,208.1698761,4,10,0
12.59,208.1698761,4,10,0
14.07,208.4945068,3,10,0
14.07,208.4945068,3,10,0
14.79,208.4945068,4,10,0
14.79,208.4945068,4,10,0
15.68,208.4945068,3,10,0
15.68,208.4945068,3,10,0
16.07,208.4945068,4,10,0
16.07,208.4945068,4,10,0
16.62,208.4945068,3,10,0
16.62,208.4945068,3,10,0
17.28,208.4945068,4,10,0
17.28,208.4945068,4,10,0
17.67,208.4945068,3,10,0
17.67,208.4945068,3,10,0
16.78,208.4945068,4,10,0
16.78,208.4945068,4,10,0
17.38,208.4945068,3,10,0
17.38,208.4945068,3,10,0
16.69,208.7774353,4,10,0
16.69,208.7774353,4,10,0
16.21,208.7774353,3,10,0
16.21,208.7774353,3,10,0
16.3,208.8556366,4,10,0
16.3,208.8556366,4,10,0
16.24,208.8556366,3,10,0
16.24,208.8556366,3,10,0
16.31,208.8556366,4,10,0
16.31,208.8556366,4,10,0
16.55,208.4311829,3,10,0
16.55,208.4311829,3,10,0
16.56,208.4311829,4,10,0
16.56,208.4311829,4,10,0
16.76,208.4311829,3,10,0
16.76,208.4311829,3,10,0
17.13,208.4311829,4,10,0
17.13,208.4311829,4,10,0
18.92,208.7312469,3,10,0
18.92,208.7312469,3,10,0
17.7,208.7312469,4,10,0
17.7,208.7312469,4,10,0
15.08,208.7312469,3,10,0
15.08,208.7312469,3,10,0
12.32,208.7312469,4,10,0
12.32,208.7312469,4,10,0
10.63,208.7312469,3,10,0
10.63,208.7312469,3,10,0
8.04,208.7312469,4,10,0
8.04,208.7312469,4,10,0
5.06,208.7312469,3,5,0
5.06,208.7312469,3,5,0
3.35,208.7312469,4,5,0
3.35,208.7312469,4,5,0
2.86,208.7312469,3,10,0
2.86,208.7312469,3,10,0
2.92,171.2109375,4,10,0
2.92,171.2109375,4,10,0
1.18,153.984375,3,5,0
1.18,153.984375,3,5,0
0.39,208.7312469,4,5,0
0.39,208.7312469,4,5,0
0,208.7312469,3,5,0
0,208.7312469,3,5,0
0,208.7312469,4,5,0
0,208.7312469,4,5,0
0,208.7312469,3,5,0
0,208.7312469,3,5,0
1.47,133.2421875,4,5,0
1.47,133.2421875,4,5,0
2.06,129.7265625,3,5,0
2.06,129.7265625,3,5,0
4.91,119.086792,3,5,0
4.91,119.086792,3,5,0
5.83,119.086792,3,5,0
5.83,119.086792,3,5,0
6.16,119.086792,3,10,0
6.16,119.086792,3,10,0
6.42,119.2183304,3,5,0
6.42,119.2183304,3,5,0
5.06,119.2183304,3,5,0
5.06,119.2183304,3,5,0
3.54,119.2183304,4,5,0
3.54,119.2183304,4,5,0
2.58,119.2183304,3,5,0
2.58,119.2183304,3,5,0
2.28,119.2183304,4,5,0
2.28,119.2183304,4,5,0
1.82,119.2183304,3,5,0
1.82,119.2183304,3,5,0
0.63,119.2183304,4,5,0
0.63,119.2183304,4,5,0
0.24,119.2183304,3,10,0
0.24,119.2183304,3,10,0
0,119.2183304,4,10,0
0,119.2183304,4,10,0
0,119.2183304,3,10,0
0,119.2183304,3,10,0
0,119.2183304,4,10,0
0,119.2183304,4,10,0
0,119.2183304,3,10,0
0,119.2183304,3,10,0
0,110.390625,3,37.43331135,1
0,110.390625,4,37.43331135,1
0,110.390625,4,37.43331135,1
0,110.390625,3,37.43331135,1
0,110.390625,3,37.43331135,1
0,110.390625,4,37.43331135,1
0,110.390625,4,37.43331135,1
0,110.390625,3,37.43331135,1
0,110.390625,3,37.43331135,1
0,110.390625,4,57.43331135,1
0,110.390625,4,57.43331135,1
0,-1,3,57.43331135,1
0,-1,3,57.43331135,1
0,-1,4,57.43331135,1
0,-1,4,57.43331135,1
0,-1,3,57.43331135,1
0,-1,3,57.43331135,1
0,-1,3,57.43331135,1
0,-1,3,57.43331135,1
0,-1,3,107.4333113,1
0,-1,3,107.4333113,1
0,-1,3,107.4333113,1
0,-1,3,107.4333113,1
0,-1,10,207.4333113,1
0,-1,10,207.4333113,1
0,-1,10,207.4333113,1
0,-1,10,207.4333113,1
0,-1,10,207.4333113,1
0,-1,10,207.4333113,1
0,-1,10,207.4333113,1
0,-1,10,207.4333113,1
0,-1,10,207.4333113,1
0,-1,10,207.4333113,1
0,-1,10,207.4333113,1
0,-1,10,207.4333113,1
0,-1,10,207.4333113,1
0,-1,10,207.4333113,1
0,-1,10,207.4333113,1
0,-1,10,207.4333113,1
0,-1,10,207.4333113,1
0,-1,10,207.4333113,1
0,-1,10,207.4333113,1
0,-1,10,207.4333113,1
0.00241341,-1,10,205.4765493,1
0.00241341,-1,10,205.4765493,1
0.00241341,-1,10,205.4765493,1
0.00241341,-1,10,205.4765493,1
0.00241341,-1,10,205.4765493,1
0.00241341,-1,10,205.4765493,1
0.00241341,-1,10,205.4765493,1
0.00241341,-1,10,205.4765493,1
0.00241341,-1,10,205.4765493,1
0.00241341,-1,10,205.4765493,1
0.00241341,-1,10,205.4765493,1
0.00241341,-1,10,205.4765493,1
0.00241341,-1,10,205.4765493,1
0.00241341,-1,10,205.4765493,1
0.00241341,-1,10,205.4765493,1
0.00241341,-1,10,205.4765493,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,138.3605505,1
-1,-1,10,605.0313024,1
-1,-1,10,605.0313024,1
-1,-1,10,605.0313024,1
-1,-1,10,605.0313024,1
-1,-1,10,605.0313024,1
-1,-1,10,605.0313024,1
-1,-1,10,605.0313024,1
-1,-1,10,605.0313024,1
-1,-1,10,605.0313024,1
-1,-1,10,605.0313024,1
-1,-1,10,605.0313024,1
-1,-1,10,605.0313024,1
-1,-1,10,605.0313024,1
-1,-1,10,605.0313024,1
-1,-1,10,605.0313024,1
-1,-1,10,605.0313024,1
-1,-1,10,605.0313024,1
-1,-1,10,605.0313024,1
-1,-1,10,605.0313024,1
-1,-1,10,605.0313024,1
-1,-1,10,605.0313024,1
-1,-1,10,683.4319655,1
-1,-1,10,683.4319655,1
-1,-1,10,683.4319655,1
-1,-1,10,683.4319655,1
-1,-1,10,685.6331973,1
-1,-1,10,685.8268613,1
-1,-1,10,685.8268613,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,686.367427,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
-1,-1,10,1414,1
0.4403942,-1,10,223.1417486,1
0.4403942,-1,10,223.1417486,1
0,221.484375,3,81.28343285,1
0,221.484375,3,81.28343285,1
0,221.484375,4,81.28343285,1
0,221.484375,4,81.28343285,1
0,221.484375,3,72.60171505,1
0,221.484375,3,72.60171505,1
0,221.484375,4,52.60171505,1
0,221.484375,4,52.60171505,1
0,221.484375,3,52.60171505,1
0,221.484375,3,52.60171505,1
0,221.484375,4,47.14260814,1
0.48,147.65625,4,50,1
0.48,147.65625,4,50,1
0.48,145.546875,3,50,1
0.48,145.546875,3,50,1
0.48,145.546875,3,50,1
0.48,145.546875,3,50,1
0.48,145.546875,3,50,1
0.48,145.546875,3,50,1
0.48,145.546875,3,50,1
0.48,145.546875,3,50,1
0.48,145.546875,3,50,1
0.48,145.546875,3,50,1
0.48,145.546875,3,50,1
0.48,145.546875,3,50,1
0.48,145.546875,3,50,1
0.48,145.546875,3,50,1
0.48,145.546875,3,50,1
0.48,145.546875,3,50,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,104.2800506,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
-1,-1,10,578.1181681,1
