indoors,created_at,session_id,gps_latitude,gps_longitude,gps_vertical_accuracy,gps_horizontal_accuracy,gps_course,gps_speed,baro_relative_altitude,baro_pressure,env_context,env_mean_bldg_floors,env_activity,city_name,country_name
1,2016-08-28T16:52:23.847Z,2016-08-28T16:51:46.845Z,51.88930112,0.262199152,48,659.7725584,-1,-1,-0.503341675,99.92871094,airport,0-2,walking,stansted,united kingdom
1,2016-08-28T16:52:24.846Z,2016-08-28T16:51:46.845Z,51.88930112,0.262199152,48,659.7725584,-1,-1,-0.503341675,99.92871094,airport,0-2,walking,stansted,united kingdom
1,2016-08-28T16:52:25.847Z,2016-08-28T16:51:46.845Z,51.88930112,0.262199152,48,659.7725584,-1,-1,-0.503341675,99.92871094,airport,0-2,walking,stansted,united kingdom
1,2016-08-28T16:52:26.846Z,2016-08-28T16:51:46.845Z,51.88930112,0.262199152,48,659.7725584,-1,-1,-0.50944519,99.9287796,airport,0-2,walking,stansted,united kingdom
1,2016-08-28T16:52:27.847Z,2016-08-28T16:51:46.845Z,51.88930112,0.262199152,48,659.7725584,-1,-1,-0.50944519,99.9287796,airport,0-2,walking,stansted,united kingdom
1,2016-08-28T16:52:28.847Z,2016-08-28T16:51:46.845Z,51.88930112,0.262199152,48,659.7725584,-1,-1,-0.463180542,99.92823792,airport,0-2,walking,stansted,united kingdom
1,2016-08-28T16:52:29.846Z,2016-08-28T16:51:46.845Z,51.88930112,0.262199152,48,659.7725584,-1,-1,-0.463180542,99.92823792,airport,0-2,walking,stansted,united kingdom
1,2016-08-28T16:52:30.847Z,2016-08-28T16:51:46.845Z,51.88930112,0.262199152,48,659.7725584,-1,-1,-0.389968872,99.92736816,airport,0-2,walking,stansted,united kingdom
1,2016-08-28T16:52:31.847Z,2016-08-28T16:51:46.845Z,51.88930112,0.262199152,48,659.7725584,-1,-1,-0.389968872,99.92736816,airport,0-2,walking,stansted,united kingdom
1,2016-08-28T16:52:33.530Z,2016-08-28T16:51:46.845Z,51.88930112,0.262199152,48,659.7725584,-1,-1,-0.468261719,99.92829895,airport,0-2,walking,stansted,united kingdom
1,2016-08-28T16:52:33.847Z,2016-08-28T16:51:46.845Z,51.88930112,0.262199152,48,659.7725584,-1,-1,-0.468261719,99.92829895,airport,0-2,walking,stansted,united kingdom
1,2016-08-28T16:52:48.783Z,2016-08-28T16:52:47.780Z,51.88923439,0.263136619,10,200,-1,0.215107081,-0.468261719,99.92829895,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:52:49.783Z,2016-08-28T16:52:47.780Z,51.88921916,0.263180068,10,200,-1,0.716576894,-0.468261719,99.92829895,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:52:50.783Z,2016-08-28T16:52:47.780Z,51.88919867,0.263221861,10,200,-1,0.893150487,0,99.92668152,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:52:52.027Z,2016-08-28T16:52:47.780Z,51.88917461,0.263251557,10,200,-1,0.907032479,-0.006607056,99.92675781,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:52:52.783Z,2016-08-28T16:52:47.780Z,51.88914924,0.26326269,10,200,-1,0.905492254,-0.006607056,99.92675781,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:52:53.783Z,2016-08-28T16:52:47.780Z,51.88911836,0.26323895,4,100,172.96875,0.699999988,0,99.92668152,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:52:54.783Z,2016-08-28T16:52:47.780Z,51.88922892,0.262942063,4,50,293.5546875,0.699999988,0.387428284,99.92208099,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:52:55.782Z,2016-08-28T16:52:47.780Z,51.88925729,0.262868553,4,30,293.203125,0.699999988,0.387428284,99.92208099,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:52:56.783Z,2016-08-28T16:52:47.780Z,51.8893826,0.262563536,4,30,302.6953125,0.769999981,0.700126648,99.91836548,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:52:57.783Z,2016-08-28T16:52:47.780Z,51.8893826,0.262563536,4,30,302.6953125,0,0.992492676,99.9148941,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:52:58.783Z,2016-08-28T16:52:47.780Z,51.8893826,0.262563536,4,30,302.6953125,0,1.33216095,99.91085815,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:52:59.783Z,2016-08-28T16:52:47.780Z,51.8893826,0.262563536,4,30,302.6953125,0,1.33216095,99.91085815,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:00.783Z,2016-08-28T16:52:47.780Z,51.8893826,0.262563536,4,10,302.6953125,0,1.569625854,99.90803528,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:01.783Z,2016-08-28T16:52:47.780Z,51.8893826,0.262563536,4,10,349.1015625,0,1.84727478,99.90473938,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:02.783Z,2016-08-28T16:52:47.780Z,51.88939203,0.26255683,4,10,343.4765625,0.189999998,2.239341736,99.90008545,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:03.783Z,2016-08-28T16:52:47.780Z,51.88939832,0.262548029,4,10,347.6953125,0.25,2.239341736,99.90008545,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:04.783Z,2016-08-28T16:52:47.780Z,51.88940515,0.262532188,4,10,2.109375,0.25,2.565322876,99.89620972,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:05.783Z,2016-08-28T16:52:47.780Z,51.88940741,0.2625285,4,10,15.8203125,0.180000007,3.010314941,99.89093018,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:06.783Z,2016-08-28T16:52:47.780Z,51.88941064,0.262519279,4,10,13.7109375,0.25,3.330718994,99.88712311,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:07.782Z,2016-08-28T16:52:47.780Z,51.88941688,0.262510981,4,10,344.8828125,0.419999987,3.330718994,99.88712311,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:08.783Z,2016-08-28T16:52:47.780Z,51.8894217,0.262501761,4,10,305.15625,0.469999999,3.655204773,99.88327026,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:09.783Z,2016-08-28T16:52:47.780Z,51.8894217,0.262501761,4,10,295.6640625,0,4.071250916,99.87832642,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:10.783Z,2016-08-28T16:52:47.780Z,51.88942141,0.262506958,4,10,311.1328125,0.300000012,4.071250916,99.87832642,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:11.783Z,2016-08-28T16:52:47.780Z,51.88942204,0.262515256,4,10,53.4375,0.159999996,4.183143616,99.8769989,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:12.783Z,2016-08-28T16:52:47.780Z,51.88942602,0.262521878,4,10,37.265625,0.270000011,4.183143616,99.8769989,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:13.783Z,2016-08-28T16:52:47.780Z,51.88942807,0.262529505,4,10,60.1171875,0.150000006,4.129234314,99.87763977,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:14.783Z,2016-08-28T16:52:47.780Z,51.88942547,0.262542916,4,10,100.546875,0.270000011,4.129234314,99.87763977,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:15.783Z,2016-08-28T16:52:47.780Z,51.88941772,0.262562782,4,10,132.890625,0.319999993,3.954269409,99.87971497,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:16.783Z,2016-08-28T16:52:47.780Z,51.88941127,0.262579964,4,10,123.75,0.469999999,3.954269409,99.87971497,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:17.783Z,2016-08-28T16:52:47.780Z,51.8894075,0.262589687,4,10,126.9140625,0.170000002,4.021400452,99.87892151,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:18.783Z,2016-08-28T16:52:47.780Z,51.8894085,0.262595555,4,10,58.7109375,0.469999999,4.021400452,99.87892151,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:19.782Z,2016-08-28T16:52:47.780Z,51.88941592,0.26259874,4,10,356.8359375,0.469999999,4.066673279,99.87837982,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:20.783Z,2016-08-28T16:52:47.780Z,51.88942267,0.262598908,4,10,357.1875,0.529999971,4.144493103,99.87746429,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:21.783Z,2016-08-28T16:52:47.780Z,51.88942749,0.262599578,4,10,1.0546875,0.529999971,4.240623474,99.87631989,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:22.783Z,2016-08-28T16:52:47.780Z,51.8894308,0.262602428,4,10,14.4140625,0.529999971,4.240623474,99.87631989,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:23.783Z,2016-08-28T16:52:47.780Z,51.88943365,0.262606284,4,10,12.65625,0.529999971,4.290466309,99.87572479,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:24.783Z,2016-08-28T16:52:47.780Z,51.88943507,0.262607792,4,10,11.953125,0.389999986,4.290466309,99.87572479,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:25.783Z,2016-08-28T16:52:47.780Z,51.88943566,0.262608798,4,10,356.1328125,0.270000011,4.272155762,99.87594604,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:26.783Z,2016-08-28T16:52:47.780Z,51.88943658,0.262609133,4,30,357.1875,0.25999999,4.272155762,99.87594604,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:27.783Z,2016-08-28T16:52:47.780Z,51.88943809,0.262610894,4,30,4.21875,0.270000011,4.272155762,99.87594604,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:28.783Z,2016-08-28T16:52:47.780Z,51.88944475,0.262619695,4,30,14.765625,0.270000011,4.273681641,99.87593079,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:29.783Z,2016-08-28T16:52:47.780Z,51.88945259,0.262629585,4,30,20.7421875,0.689999998,4.279281616,99.87586212,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:30.783Z,2016-08-28T16:52:47.780Z,51.88945385,0.262636207,4,30,24.9609375,0.379999995,4.279281616,99.87586212,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:31.783Z,2016-08-28T16:52:47.780Z,51.88945427,0.262642326,4,30,31.2890625,0.209999993,4.279281616,99.87586212,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:32.783Z,2016-08-28T16:52:47.780Z,51.88945154,0.262658,4,30,82.96875,0.379999995,4.228927612,99.87645721,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:33.783Z,2016-08-28T16:52:47.780Z,51.88944417,0.262691863,4,30,123.046875,0.810000002,4.228927612,99.87645721,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:34.783Z,2016-08-28T16:52:47.780Z,51.88943147,0.262720445,4,30,118.828125,0.810000002,4.228927612,99.87645721,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:35.783Z,2016-08-28T16:52:47.780Z,51.88941294,0.262747183,4,30,118.125,0.779999971,4.228927612,99.87645721,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:36.783Z,2016-08-28T16:52:47.780Z,51.88939903,0.262769479,4,30,103.359375,0.779999971,4.227905273,99.87647247,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:37.783Z,2016-08-28T16:52:47.780Z,51.88938641,0.26279781,4,30,110.390625,0.730000019,4.224349976,99.87651825,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:38.783Z,2016-08-28T16:52:47.780Z,51.8893769,0.262817759,4,50,110.390625,0.680000007,4.224349976,99.87651825,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:39.783Z,2016-08-28T16:52:47.780Z,51.88936906,0.262834774,4,50,111.09375,0.569999993,4.183143616,99.8769989,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:40.783Z,2016-08-28T16:52:47.780Z,51.88935699,0.262834104,4,50,120.5859375,0.479999989,4.183143616,99.8769989,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:41.783Z,2016-08-28T16:52:47.780Z,51.88934622,0.262833349,4,50,131.8359375,0.479999989,4.158226013,99.87729645,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:42.783Z,2016-08-28T16:52:47.780Z,51.88933637,0.262832763,4,50,144.4921875,0.479999989,4.158226013,99.87729645,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:43.783Z,2016-08-28T16:52:47.780Z,51.88932753,0.262832595,4,50,144.4921875,0.479999989,4.052429199,99.8785553,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:45.350Z,2016-08-28T16:52:47.780Z,51.88931764,0.262821279,4,50,157.8515625,0.219999999,4.049888611,99.87858582,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:45.783Z,2016-08-28T16:52:47.780Z,51.88931764,0.262821279,4,50,157.8515625,0.219999999,4.049888611,99.87858582,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:46.783Z,2016-08-28T16:52:47.780Z,51.88931655,0.262808958,4,50,200.390625,0.219999999,4.052429199,99.8785553,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:47.782Z,2016-08-28T16:52:47.780Z,51.88931622,0.262796637,4,50,261.2109375,0.219999999,3.974105835,99.87948608,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:48.782Z,2016-08-28T16:52:47.780Z,51.88931655,0.262785237,4,100,261.2109375,0.219999999,3.873397827,99.88067627,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:49.783Z,2016-08-28T16:52:47.780Z,51.88931764,0.262771072,4,100,246.09375,0.209999993,3.873397827,99.88067627,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:50.783Z,2016-08-28T16:52:47.780Z,51.88931156,0.262777191,4,100,204.9609375,0.300000012,3.873397827,99.88067627,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:51.783Z,2016-08-28T16:52:47.780Z,51.88930545,0.262783812,4,100,171.9140625,0.300000012,3.975631714,99.87947083,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:52.783Z,2016-08-28T16:52:47.780Z,51.8893,0.262790853,4,100,157.8515625,0.300000012,3.992416382,99.87926483,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:53.783Z,2016-08-28T16:52:47.780Z,51.88929694,0.262793041,10,200,-1,0.298046436,3.992416382,99.87926483,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:54.783Z,2016-08-28T16:52:47.780Z,51.88929305,0.262796078,10,200,-1,0.385864901,3.975631714,99.87947083,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:55.783Z,2016-08-28T16:52:47.780Z,51.8892887,0.262799677,10,200,-1,0.424093598,3.992416382,99.87926483,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:56.783Z,2016-08-28T16:52:47.780Z,51.88928424,0.262803465,10,200,-1,0.440448751,4.012245178,99.87902832,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T16:53:57.783Z,2016-08-28T16:52:47.780Z,51.88927976,0.262811308,10,200,-1,0.447807548,4.012245178,99.87902832,airport  glass terminal,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:15.527Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,0.144454956,99.87500763,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:15.736Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,0.144454956,99.87500763,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:16.737Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,0,99.89495087,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:17.737Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,0,99.89495087,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:18.737Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.031532288,99.89532471,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:19.737Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.003051758,99.89498138,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:20.736Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.0574646,99.89562988,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:21.736Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.0574646,99.89562988,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:22.737Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.003051758,99.89498138,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:23.737Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,0.006614685,99.89487457,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:24.737Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,0.006614685,99.89487457,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:25.737Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,0.006614685,99.89487457,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:26.737Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,0.011192322,99.89482117,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:27.736Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.055938721,99.89561462,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:28.737Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.067131042,99.89575195,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:29.737Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.067131042,99.89575195,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:30.736Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.097640991,99.89611053,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:31.738Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.097640991,99.89611053,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:32.737Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.030509949,99.89530945,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:33.737Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.030509949,99.89530945,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:34.737Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.030509949,99.89530945,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:35.737Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.077301025,99.89586639,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:36.737Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.082893372,99.89593506,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:37.737Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.082893372,99.89593506,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:38.737Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.092048645,99.8960495,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:39.737Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.122055054,99.89640045,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:40.737Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.122055054,99.89640045,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:41.737Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.216133118,99.89751434,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:42.737Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.306144714,99.89858246,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:43.737Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.306144714,99.89858246,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:44.736Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.306144714,99.89858246,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:45.737Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.315811157,99.89870453,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:46.737Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.299026489,99.89849854,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:47.737Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.315811157,99.89870453,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:48.737Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.315811157,99.89870453,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:49.736Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.299026489,99.89849854,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:50.737Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.320381165,99.89875793,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:51.737Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.28427887,99.89833069,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:52.736Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.28427887,99.89833069,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:53.737Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.320381165,99.89875793,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:54.737Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.306144714,99.89858246,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:55.737Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.306144714,99.89858246,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:56.737Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.306144714,99.89858246,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:57.737Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.306144714,99.89858246,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:58.737Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.286819458,99.89836121,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:45:59.737Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.286819458,99.89836121,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:46:00.737Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.286819458,99.89836121,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:46:01.737Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.272071838,99.8981781,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:46:02.737Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.21257019,99.8974762,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:46:03.736Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.154090881,99.89678192,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:46:04.737Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.154090881,99.89678192,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:46:05.737Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.154090881,99.89678192,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T17:46:07.336Z,2016-08-28T17:45:13.734Z,51.88965316,0.260368252,10,65,-1,-1,-0.154090881,99.89678192,airport  glass windows,0-2,walking,stansted,united kingdom
1,2016-08-28T21:56:23.867Z,2016-08-28T21:56:22.864Z,58.78510792,16.92167124,10,65,-1,-1,0.058616638,100.6877289,airport,0-2,walking,nyk̦ping,sweden
1,2016-08-28T21:56:24.867Z,2016-08-28T21:56:22.864Z,58.78510792,16.92167124,10,65,-1,-1,0.058616638,100.6877289,airport,0-2,walking,nyk̦ping,sweden
1,2016-08-28T21:56:25.866Z,2016-08-28T21:56:22.864Z,58.78510792,16.92167124,10,65,-1,-1,0,100.6884155,airport,0-2,walking,nyk̦ping,sweden
1,2016-08-28T21:56:26.867Z,2016-08-28T21:56:22.864Z,58.78510792,16.92167124,10,65,-1,-1,0,100.6884155,airport,0-2,walking,nyk̦ping,sweden
1,2016-08-28T21:56:27.867Z,2016-08-28T21:56:22.864Z,58.78510792,16.92167124,10,65,-1,-1,-0.005558014,100.6884766,airport,0-2,walking,nyk̦ping,sweden
1,2016-08-28T21:56:28.867Z,2016-08-28T21:56:22.864Z,58.78510792,16.92167124,10,65,-1,-1,-0.010612488,100.6885376,airport,0-2,walking,nyk̦ping,sweden
1,2016-08-28T21:56:29.867Z,2016-08-28T21:56:22.864Z,58.78510792,16.92167124,10,65,-1,-1,-0.015159607,100.688591,airport,0-2,walking,nyk̦ping,sweden
